"tipo_vehiculo","anio_transferencia","mes_transferencia","provincia_transferencia","letra_provincia_transferencia","cantidad_transferencias","provincia_id"
"Automotores",2013,4,"Entre Ríos","E",6015,"30"
"Automotores",2013,4,"Formosa","P",668,"34"
"Automotores",2013,4,"Jujuy","Y",1272,"38"
"Automotores",2013,4,"La Pampa","L",2017,"42"
"Automotores",2013,4,"La Rioja","F",662,"46"
"Automotores",2013,4,"Mendoza","M",9534,"50"
"Automotores",2013,4,"Misiones","N",2854,"54"
"Automotores",2013,4,"Neuquén","Q",2291,"58"
"Automotores",2013,4,"Río Negro","R",2807,"62"
"Automotores",2013,4,"Salta","A",1848,"66"
"Automotores",2013,4,"San Juan","J",2277,"70"
"Automotores",2013,4,"San Luis","D",1756,"74"
"Automotores",2013,4,"Santa Cruz","Z",1480,"78"
"Automotores",2013,4,"Santa Fe","S",14077,"82"
"Automotores",2013,4,"Santiago del Estero","G",1021,"86"
"Automotores",2013,4,"Tierra del Fuego","V",930,"94"
"Automotores",2013,4,"Tucumán","T",2231,"90"
"Automotores",2013,5,"Buenos Aires","B",62901,"06"
"Automotores",2013,5,"Catamarca","K",630,"10"
"Automotores",2013,5,"Chaco","H",2153,"22"
"Automotores",2013,5,"Chubut","U",2938,"26"
"Automotores",2013,5,"Ciudad Autónoma de Bs.As.","C",17556,"02"
"Automotores",2013,5,"Córdoba","X",19169,"14"
"Automotores",2013,5,"Corrientes","W",2518,"18"
"Automotores",2013,5,"Entre Ríos","E",6563,"30"
"Automotores",2013,5,"Formosa","P",731,"34"
"Automotores",2013,5,"Jujuy","Y",1240,"38"
"Automotores",2013,5,"La Pampa","L",2106,"42"
"Automotores",2013,5,"La Rioja","F",623,"46"
"Automotores",2013,5,"Mendoza","M",10817,"50"
"Automotores",2013,5,"Misiones","N",3147,"54"
"Automotores",2013,5,"Neuquén","Q",2606,"58"
"Automotores",2013,5,"Río Negro","R",3002,"62"
"Automotores",2013,5,"Salta","A",1997,"66"
"Automotores",2013,5,"San Juan","J",2444,"70"
"Automotores",2013,5,"San Luis","D",1848,"74"
"Automotores",2013,5,"Santa Cruz","Z",1482,"78"
"Automotores",2013,5,"Santa Fe","S",15361,"82"
"Automotores",2013,5,"Santiago del Estero","G",1109,"86"
"Automotores",2013,5,"Tierra del Fuego","V",975,"94"
"Automotores",2013,5,"Tucumán","T",2417,"90"
"Automotores",2013,6,"Buenos Aires","B",51918,"06"
"Automotores",2013,6,"Catamarca","K",527,"10"
"Automotores",2013,6,"Chaco","H",1858,"22"
"Automotores",2013,6,"Chubut","U",2362,"26"
"Automotores",2013,6,"Ciudad Autónoma de Bs.As.","C",14367,"02"
"Automotores",2013,6,"Córdoba","X",15610,"14"
"Automotores",2013,6,"Corrientes","W",2163,"18"
"Automotores",2013,6,"Entre Ríos","E",5366,"30"
"Automotores",2013,6,"Formosa","P",633,"34"
"Automotores",2013,6,"Jujuy","Y",994,"38"
"Automotores",2013,6,"La Pampa","L",1834,"42"
"Automotores",2013,6,"La Rioja","F",588,"46"
"Automotores",2013,6,"Mendoza","M",8857,"50"
"Automotores",2013,6,"Misiones","N",2656,"54"
"Automotores",2013,6,"Neuquén","Q",2078,"58"
"Automotores",2013,6,"Río Negro","R",2561,"62"
"Automotores",2013,6,"Salta","A",1492,"66"
"Automotores",2013,6,"San Juan","J",1916,"70"
"Automotores",2013,6,"San Luis","D",1626,"74"
"Automotores",2013,6,"Santa Cruz","Z",1281,"78"
"Automotores",2013,6,"Santa Fe","S",13200,"82"
"Automotores",2013,6,"Santiago del Estero","G",913,"86"
"Automotores",2013,6,"Tierra del Fuego","V",742,"94"
"Automotores",2013,6,"Tucumán","T",2217,"90"
"Automotores",2013,7,"Buenos Aires","B",67731,"06"
"Automotores",2013,7,"Catamarca","K",671,"10"
"Automotores",2013,7,"Chaco","H",2428,"22"
"Automotores",2013,7,"Chubut","U",3125,"26"
"Automotores",2013,7,"Ciudad Autónoma de Bs.As.","C",18313,"02"
"Automotores",2013,7,"Córdoba","X",20357,"14"
"Automotores",2013,7,"Corrientes","W",2568,"18"
"Automotores",2013,7,"Entre Ríos","E",6995,"30"
"Automotores",2013,7,"Formosa","P",802,"34"
"Automotores",2013,7,"Jujuy","Y",1275,"38"
"Automotores",2013,7,"La Pampa","L",2306,"42"
"Automotores",2013,7,"La Rioja","F",740,"46"
"Automotores",2013,7,"Mendoza","M",10706,"50"
"Automotores",2013,7,"Misiones","N",3367,"54"
"Automotores",2013,7,"Neuquén","Q",2789,"58"
"Automotores",2013,7,"Río Negro","R",3122,"62"
"Automotores",2013,7,"Salta","A",2103,"66"
"Automotores",2013,7,"San Juan","J",2829,"70"
"Automotores",2013,7,"San Luis","D",2068,"74"
"Automotores",2013,7,"Santa Cruz","Z",1542,"78"
"Automotores",2013,7,"Santa Fe","S",16696,"82"
"Automotores",2013,7,"Santiago del Estero","G",1098,"86"
"Automotores",2013,7,"Tierra del Fuego","V",976,"94"
"Automotores",2013,7,"Tucumán","T",2922,"90"
"Automotores",2013,8,"Buenos Aires","B",64108,"06"
"Automotores",2013,8,"Catamarca","K",690,"10"
"Automotores",2013,8,"Chaco","H",2351,"22"
"Automotores",2013,8,"Chubut","U",2956,"26"
"Automotores",2013,8,"Ciudad Autónoma de Bs.As.","C",17552,"02"
"Automotores",2013,8,"Córdoba","X",19531,"14"
"Automotores",2013,8,"Corrientes","W",2576,"18"
"Automotores",2013,8,"Entre Ríos","E",6809,"30"
"Automotores",2013,8,"Formosa","P",901,"34"
"Automotores",2013,8,"Jujuy","Y",1170,"38"
"Automotores",2013,8,"La Pampa","L",2254,"42"
"Automotores",2013,8,"La Rioja","F",693,"46"
"Automotores",2013,8,"Mendoza","M",10360,"50"
"Automotores",2013,8,"Misiones","N",3127,"54"
"Automotores",2013,8,"Neuquén","Q",2754,"58"
"Automotores",2013,8,"Río Negro","R",2947,"62"
"Automotores",2013,8,"Salta","A",2076,"66"
"Automotores",2013,8,"San Juan","J",2597,"70"
"Automotores",2013,8,"San Luis","D",1987,"74"
"Automotores",2013,8,"Santa Cruz","Z",1520,"78"
"Automotores",2013,8,"Santa Fe","S",16248,"82"
"Automotores",2013,8,"Santiago del Estero","G",1063,"86"
"Automotores",2013,8,"Tierra del Fuego","V",964,"94"
"Automotores",2013,8,"Tucumán","T",2700,"90"
"Automotores",2013,9,"Buenos Aires","B",63409,"06"
"Automotores",2013,9,"Catamarca","K",649,"10"
"Automotores",2013,9,"Chaco","H",2303,"22"
"Automotores",2013,9,"Chubut","U",2826,"26"
"Automotores",2013,9,"Ciudad Autónoma de Bs.As.","C",17801,"02"
"Automotores",2013,9,"Córdoba","X",18732,"14"
"Automotores",2013,9,"Corrientes","W",2312,"18"
"Automotores",2013,9,"Entre Ríos","E",6667,"30"
"Automotores",2013,9,"Formosa","P",774,"34"
"Automotores",2013,9,"Jujuy","Y",1116,"38"
"Automotores",2013,9,"La Pampa","L",2162,"42"
"Automotores",2013,9,"La Rioja","F",688,"46"
"Automotores",2013,9,"Mendoza","M",9983,"50"
"Automotores",2013,9,"Misiones","N",2887,"54"
"Automotores",2013,9,"Neuquén","Q",2443,"58"
"Automotores",2013,9,"Río Negro","R",2890,"62"
"Automotores",2013,9,"Salta","A",1832,"66"
"Automotores",2013,9,"San Juan","J",2629,"70"
"Automotores",2013,9,"San Luis","D",1910,"74"
"Automotores",2013,9,"Santa Cruz","Z",1577,"78"
"Automotores",2013,9,"Santa Fe","S",15697,"82"
"Automotores",2013,9,"Santiago del Estero","G",984,"86"
"Automotores",2013,9,"Tierra del Fuego","V",1026,"94"
"Automotores",2013,9,"Tucumán","T",2239,"90"
"Automotores",2013,10,"Buenos Aires","B",65485,"06"
"Automotores",2013,10,"Catamarca","K",582,"10"
"Automotores",2013,10,"Chaco","H",2391,"22"
"Automotores",2013,10,"Chubut","U",2944,"26"
"Automotores",2013,10,"Ciudad Autónoma de Bs.As.","C",18849,"02"
"Automotores",2013,10,"Córdoba","X",19315,"14"
"Automotores",2013,10,"Corrientes","W",2890,"18"
"Automotores",2013,10,"Entre Ríos","E",6795,"30"
"Automotores",2013,10,"Formosa","P",839,"34"
"Automotores",2013,10,"Jujuy","Y",1181,"38"
"Automotores",2013,10,"La Pampa","L",2186,"42"
"Automotores",2013,10,"La Rioja","F",783,"46"
"Automotores",2013,10,"Mendoza","M",9858,"50"
"Automotores",2013,10,"Misiones","N",3160,"54"
"Automotores",2013,10,"Neuquén","Q",2449,"58"
"Automotores",2013,10,"Río Negro","R",3006,"62"
"Automotores",2013,10,"Salta","A",1991,"66"
"Automotores",2013,10,"San Juan","J",2549,"70"
"Automotores",2013,10,"San Luis","D",2180,"74"
"Automotores",2013,10,"Santa Cruz","Z",1583,"78"
"Automotores",2013,10,"Santa Fe","S",15738,"82"
"Automotores",2013,10,"Santiago del Estero","G",1046,"86"
"Automotores",2013,10,"Tierra del Fuego","V",1210,"94"
"Automotores",2013,10,"Tucumán","T",2625,"90"
"Automotores",2013,11,"Buenos Aires","B",58053,"06"
"Automotores",2013,11,"Catamarca","K",557,"10"
"Automotores",2013,11,"Chaco","H",1957,"22"
"Automotores",2013,11,"Chubut","U",2561,"26"
"Automotores",2013,11,"Ciudad Autónoma de Bs.As.","C",16365,"02"
"Automotores",2013,11,"Córdoba","X",16175,"14"
"Automotores",2013,11,"Corrientes","W",2489,"18"
"Automotores",2013,11,"Entre Ríos","E",5935,"30"
"Automotores",2013,11,"Formosa","P",637,"34"
"Automotores",2013,11,"Jujuy","Y",1015,"38"
"Automotores",2013,11,"La Pampa","L",1826,"42"
"Automotores",2013,11,"La Rioja","F",593,"46"
"Automotores",2013,11,"Mendoza","M",8011,"50"
"Automotores",2013,11,"Misiones","N",2667,"54"
"Automotores",2013,11,"Neuquén","Q",2340,"58"
"Automotores",2013,11,"Río Negro","R",2788,"62"
"Automotores",2013,11,"Salta","A",1689,"66"
"Automotores",2013,11,"San Juan","J",2052,"70"
"Automotores",2013,11,"San Luis","D",1762,"74"
"Automotores",2013,11,"Santa Cruz","Z",1545,"78"
"Automotores",2013,11,"Santa Fe","S",12884,"82"
"Automotores",2013,11,"Santiago del Estero","G",867,"86"
"Automotores",2013,11,"Tierra del Fuego","V",1101,"94"
"Automotores",2013,11,"Tucumán","T",2296,"90"
"Automotores",2013,12,"Buenos Aires","B",54913,"06"
"Automotores",2013,12,"Catamarca","K",532,"10"
"Automotores",2013,12,"Chaco","H",1955,"22"
"Automotores",2013,12,"Chubut","U",2762,"26"
"Automotores",2013,12,"Ciudad Autónoma de Bs.As.","C",16175,"02"
"Automotores",2013,12,"Córdoba","X",15497,"14"
"Automotores",2013,12,"Corrientes","W",2453,"18"
"Automotores",2013,12,"Entre Ríos","E",5660,"30"
"Automotores",2013,12,"Formosa","P",684,"34"
"Automotores",2013,12,"Jujuy","Y",1095,"38"
"Automotores",2013,12,"La Pampa","L",1733,"42"
"Automotores",2013,12,"La Rioja","F",628,"46"
"Automotores",2013,12,"Mendoza","M",7679,"50"
"Automotores",2013,12,"Misiones","N",2687,"54"
"Automotores",2013,12,"Neuquén","Q",2304,"58"
"Automotores",2013,12,"Río Negro","R",2567,"62"
"Automotores",2013,12,"Salta","A",1729,"66"
"Automotores",2013,12,"San Juan","J",1917,"70"
"Automotores",2013,12,"San Luis","D",1424,"74"
"Automotores",2013,12,"Santa Cruz","Z",1841,"78"
"Automotores",2013,12,"Santa Fe","S",12951,"82"
"Automotores",2013,12,"Santiago del Estero","G",872,"86"
"Automotores",2013,12,"Tierra del Fuego","V",1261,"94"
"Automotores",2013,12,"Tucumán","T",2227,"90"
"Automotores",2014,1,"Buenos Aires","B",63614,"06"
"Automotores",2014,1,"Catamarca","K",614,"10"
"Automotores",2014,1,"Chaco","H",2298,"22"
"Automotores",2014,1,"Chubut","U",3230,"26"
"Automotores",2014,1,"Ciudad Autónoma de Bs.As.","C",17318,"02"
"Automotores",2014,1,"Córdoba","X",18125,"14"
"Automotores",2014,1,"Corrientes","W",2633,"18"
"Automotores",2014,1,"Entre Ríos","E",6183,"30"
"Automotores",2014,1,"Formosa","P",767,"34"
"Automotores",2014,1,"Jujuy","Y",1288,"38"
"Automotores",2014,1,"La Pampa","L",2091,"42"
"Automotores",2014,1,"La Rioja","F",685,"46"
"Automotores",2014,1,"Mendoza","M",8418,"50"
"Automotores",2014,1,"Misiones","N",2915,"54"
"Automotores",2014,1,"Neuquén","Q",2675,"58"
"Automotores",2014,1,"Río Negro","R",2838,"62"
"Automotores",2014,1,"Salta","A",1994,"66"
"Automotores",2014,1,"San Juan","J",2142,"70"
"Automotores",2014,1,"San Luis","D",2152,"74"
"Automotores",2014,1,"Santa Cruz","Z",1985,"78"
"Automotores",2014,1,"Santa Fe","S",14776,"82"
"Automotores",2014,1,"Santiago del Estero","G",919,"86"
"Automotores",2014,1,"Tierra del Fuego","V",993,"94"
"Automotores",2014,1,"Tucumán","T",2380,"90"
"Automotores",2014,2,"Buenos Aires","B",53950,"06"
"Automotores",2014,2,"Catamarca","K",535,"10"
"Automotores",2014,2,"Chaco","H",1789,"22"
"Automotores",2014,2,"Chubut","U",2759,"26"
"Automotores",2014,2,"Ciudad Autónoma de Bs.As.","C",14236,"02"
"Automotores",2014,2,"Córdoba","X",15755,"14"
"Automotores",2014,2,"Corrientes","W",2273,"18"
"Automotores",2014,2,"Entre Ríos","E",5350,"30"
"Automotores",2014,2,"Formosa","P",692,"34"
"Automotores",2014,2,"Jujuy","Y",1145,"38"
"Automotores",2014,2,"La Pampa","L",1696,"42"
"Automotores",2014,2,"La Rioja","F",576,"46"
"Automotores",2014,2,"Mendoza","M",7286,"50"
"Automotores",2014,2,"Misiones","N",2158,"54"
"Automotores",2014,2,"Neuquén","Q",2358,"58"
"Automotores",2014,2,"Río Negro","R",2449,"62"
"Automotores",2014,2,"Salta","A",1912,"66"
"Automotores",2014,2,"San Juan","J",2048,"70"
"Automotores",2014,2,"San Luis","D",1744,"74"
"Automotores",2014,2,"Santa Cruz","Z",1381,"78"
"Automotores",2014,2,"Santa Fe","S",12526,"82"
"Automotores",2014,2,"Santiago del Estero","G",810,"86"
"Automotores",2014,2,"Tierra del Fuego","V",789,"94"
"Automotores",2014,2,"Tucumán","T",2131,"90"
"Automotores",2014,3,"Buenos Aires","B",47871,"06"
"Automotores",2014,3,"Catamarca","K",459,"10"
"Automotores",2014,3,"Chaco","H",1435,"22"
"Automotores",2014,3,"Chubut","U",2320,"26"
"Automotores",2014,3,"Ciudad Autónoma de Bs.As.","C",12370,"02"
"Automotores",2014,3,"Córdoba","X",14230,"14"
"Automotores",2014,3,"Corrientes","W",1959,"18"
"Automotores",2014,3,"Entre Ríos","E",5002,"30"
"Automotores",2014,3,"Formosa","P",561,"34"
"Automotores",2014,3,"Jujuy","Y",920,"38"
"Automotores",2014,3,"La Pampa","L",1509,"42"
"Automotores",2014,3,"La Rioja","F",500,"46"
"Automotores",2014,3,"Mendoza","M",7052,"50"
"Automotores",2014,3,"Misiones","N",1915,"54"
"Automotores",2014,3,"Neuquén","Q",1872,"58"
"Automotores",2014,3,"Río Negro","R",2172,"62"
"Automotores",2014,3,"Salta","A",1554,"66"
"Automotores",2014,3,"San Juan","J",1690,"70"
"Automotores",2014,3,"San Luis","D",1502,"74"
"Automotores",2014,3,"Santa Cruz","Z",1316,"78"
"Automotores",2014,3,"Santa Fe","S",10984,"82"
"Automotores",2014,3,"Santiago del Estero","G",757,"86"
"Automotores",2014,3,"Tierra del Fuego","V",713,"94"
"Automotores",2014,3,"Tucumán","T",1830,"90"
"Automotores",2014,4,"Buenos Aires","B",48729,"06"
"Automotores",2014,4,"Catamarca","K",483,"10"
"Automotores",2014,4,"Chaco","H",1527,"22"
"Automotores",2014,4,"Chubut","U",2214,"26"
"Automotores",2014,4,"Ciudad Autónoma de Bs.As.","C",13065,"02"
"Automotores",2014,4,"Córdoba","X",15106,"14"
"Automotores",2014,4,"Corrientes","W",1899,"18"
"Automotores",2014,4,"Entre Ríos","E",4990,"30"
"Automotores",2014,4,"Formosa","P",513,"34"
"Automotores",2014,4,"Jujuy","Y",973,"38"
"Automotores",2014,4,"La Pampa","L",1641,"42"
"Automotores",2014,4,"La Rioja","F",528,"46"
"Automotores",2014,4,"Mendoza","M",7558,"50"
"Automotores",2014,4,"Misiones","N",2154,"54"
"Automotores",2014,4,"Neuquén","Q",1814,"58"
"Automotores",2014,4,"Río Negro","R",2108,"62"
"Automotores",2014,4,"Salta","A",1463,"66"
"Automotores",2014,4,"San Juan","J",1909,"70"
"Automotores",2014,4,"San Luis","D",1595,"74"
"Automotores",2014,4,"Santa Cruz","Z",1290,"78"
"Automotores",2014,4,"Santa Fe","S",11622,"82"
"Automotores",2014,4,"Santiago del Estero","G",934,"86"
"Automotores",2014,4,"Tierra del Fuego","V",795,"94"
"Automotores",2014,4,"Tucumán","T",1901,"90"
"Automotores",2014,5,"Buenos Aires","B",48366,"06"
"Automotores",2014,5,"Catamarca","K",458,"10"
"Automotores",2014,5,"Chaco","H",1552,"22"
"Automotores",2014,5,"Chubut","U",2391,"26"
"Automotores",2014,5,"Ciudad Autónoma de Bs.As.","C",12727,"02"
"Automotores",2014,5,"Córdoba","X",14981,"14"
"Automotores",2014,5,"Corrientes","W",2192,"18"
"Automotores",2014,5,"Entre Ríos","E",5172,"30"
"Automotores",2014,5,"Formosa","P",529,"34"
"Automotores",2014,5,"Jujuy","Y",936,"38"
"Automotores",2014,5,"La Pampa","L",1592,"42"
"Automotores",2014,5,"La Rioja","F",456,"46"
"Automotores",2014,5,"Mendoza","M",7715,"50"
"Automotores",2014,5,"Misiones","N",2261,"54"
"Automotores",2014,5,"Neuquén","Q",2126,"58"
"Automotores",2014,5,"Río Negro","R",2180,"62"
"Automotores",2014,5,"Salta","A",1516,"66"
"Automotores",2014,5,"San Juan","J",1961,"70"
"Automotores",2014,5,"San Luis","D",1583,"74"
"Automotores",2014,5,"Santa Cruz","Z",1302,"78"
"Automotores",2014,5,"Santa Fe","S",12583,"82"
"Automotores",2014,5,"Santiago del Estero","G",953,"86"
"Automotores",2014,5,"Tierra del Fuego","V",780,"94"
"Automotores",2014,5,"Tucumán","T",1905,"90"
"Automotores",2014,6,"Buenos Aires","B",43630,"06"
"Automotores",2014,6,"Catamarca","K",453,"10"
"Automotores",2014,6,"Chaco","H",1587,"22"
"Automotores",2014,6,"Chubut","U",2150,"26"
"Automotores",2014,6,"Ciudad Autónoma de Bs.As.","C",11849,"02"
"Automotores",2014,6,"Córdoba","X",13888,"14"
"Automotores",2014,6,"Corrientes","W",2010,"18"
"Automotores",2014,6,"Entre Ríos","E",4966,"30"
"Automotores",2014,6,"Formosa","P",473,"34"
"Automotores",2014,6,"Jujuy","Y",916,"38"
"Automotores",2014,6,"La Pampa","L",1487,"42"
"Automotores",2014,6,"La Rioja","F",555,"46"
"Automotores",2014,6,"Mendoza","M",7079,"50"
"Automotores",2014,6,"Misiones","N",2442,"54"
"Automotores",2014,6,"Neuquén","Q",2085,"58"
"Automotores",2014,6,"Río Negro","R",1940,"62"
"Automotores",2014,6,"Salta","A",1428,"66"
"Automotores",2014,6,"San Juan","J",1753,"70"
"Automotores",2014,6,"San Luis","D",1502,"74"
"Automotores",2014,6,"Santa Cruz","Z",1153,"78"
"Automotores",2014,6,"Santa Fe","S",11761,"82"
"Automotores",2014,6,"Santiago del Estero","G",831,"86"
"Automotores",2014,6,"Tierra del Fuego","V",664,"94"
"Automotores",2014,6,"Tucumán","T",1725,"90"
"Automotores",2014,7,"Buenos Aires","B",52073,"06"
"Automotores",2014,7,"Catamarca","K",556,"10"
"Automotores",2014,7,"Chaco","H",1930,"22"
"Automotores",2014,7,"Chubut","U",2463,"26"
"Automotores",2014,7,"Ciudad Autónoma de Bs.As.","C",13867,"02"
"Automotores",2014,7,"Córdoba","X",17069,"14"
"Automotores",2014,7,"Corrientes","W",2460,"18"
"Automotores",2014,7,"Entre Ríos","E",5915,"30"
"Automotores",2014,7,"Formosa","P",676,"34"
"Automotores",2014,7,"Jujuy","Y",1107,"38"
"Automotores",2014,7,"La Pampa","L",1881,"42"
"Automotores",2014,7,"La Rioja","F",606,"46"
"Automotores",2014,7,"Mendoza","M",7996,"50"
"Automotores",2014,7,"Misiones","N",2890,"54"
"Automotores",2014,7,"Neuquén","Q",2630,"58"
"Automotores",2014,7,"Río Negro","R",2454,"62"
"Automotores",2014,7,"Salta","A",1743,"66"
"Automotores",2014,7,"San Juan","J",2147,"70"
"Automotores",2014,7,"San Luis","D",1880,"74"
"Automotores",2014,7,"Santa Cruz","Z",1480,"78"
"Automotores",2014,7,"Santa Fe","S",14336,"82"
"Automotores",2014,7,"Santiago del Estero","G",998,"86"
"Automotores",2014,7,"Tierra del Fuego","V",766,"94"
"Automotores",2014,7,"Tucumán","T",2245,"90"
"Automotores",2014,8,"Buenos Aires","B",50099,"06"
"Automotores",2014,8,"Catamarca","K",488,"10"
"Automotores",2014,8,"Chaco","H",1909,"22"
"Automotores",2014,8,"Chubut","U",2239,"26"
"Automotores",2014,8,"Ciudad Autónoma de Bs.As.","C",13403,"02"
"Automotores",2014,8,"Córdoba","X",15979,"14"
"Automotores",2014,8,"Corrientes","W",2388,"18"
"Automotores",2014,8,"Entre Ríos","E",5601,"30"
"Automotores",2014,8,"Formosa","P",639,"34"
"Automotores",2014,8,"Jujuy","Y",941,"38"
"Automotores",2014,8,"La Pampa","L",1704,"42"
"Automotores",2014,8,"La Rioja","F",647,"46"
"Automotores",2014,8,"Mendoza","M",7756,"50"
"Automotores",2014,8,"Misiones","N",2645,"54"
"Automotores",2014,8,"Neuquén","Q",2199,"58"
"Automotores",2014,8,"Río Negro","R",2187,"62"
"Automotores",2014,8,"Salta","A",1808,"66"
"Automotores",2014,8,"San Juan","J",1875,"70"
"Automotores",2014,8,"San Luis","D",1672,"74"
"Automotores",2014,8,"Santa Cruz","Z",1397,"78"
"Automotores",2014,8,"Santa Fe","S",13768,"82"
"Automotores",2014,8,"Santiago del Estero","G",914,"86"
"Automotores",2014,8,"Tierra del Fuego","V",725,"94"
"Automotores",2014,8,"Tucumán","T",2071,"90"
"Automotores",2014,9,"Buenos Aires","B",58465,"06"
"Automotores",2014,9,"Catamarca","K",584,"10"
"Automotores",2014,9,"Chaco","H",2290,"22"
"Automotores",2014,9,"Chubut","U",2770,"26"
"Automotores",2014,9,"Ciudad Autónoma de Bs.As.","C",16236,"02"
"Automotores",2014,9,"Córdoba","X",18208,"14"
"Automotores",2014,9,"Corrientes","W",2534,"18"
"Automotores",2014,9,"Entre Ríos","E",6059,"30"
"Automotores",2014,9,"Formosa","P",727,"34"
"Automotores",2014,9,"Jujuy","Y",1097,"38"
"Automotores",2014,9,"La Pampa","L",1931,"42"
"Automotores",2014,9,"La Rioja","F",777,"46"
"Automotores",2014,9,"Mendoza","M",8385,"50"
"Automotores",2014,9,"Misiones","N",2991,"54"
"Automotores",2014,9,"Neuquén","Q",2541,"58"
"Automotores",2014,9,"Río Negro","R",2471,"62"
"Automotores",2014,9,"Salta","A",1725,"66"
"Automotores",2014,9,"San Juan","J",1991,"70"
"Automotores",2014,9,"San Luis","D",1928,"74"
